logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
-0.785945360656665	23.8386172360132	-10.7372692810392	6.29608404582588e-10	2.94463007681703e-08	12.8862286731612	A0A7P0T9R0;A0A7P0T9I6;P20591;F8W8T1;A0A7P0Z4E0;H9KVC7;H9KVC9	5	-10.6775179532071	2.41785259943907e-11	1.23695724696764e-09	MX1	FALSE	Not significant	1.23695724696764e-09	8.90764531065941
-0.828997968681445	23.7303609852003	-12.0023608485823	8.488230801252e-11	8.68827768027028e-09	14.9047757524211	P20908	3	-10.6729326288891	2.44136298743613e-11	1.23695724696764e-09	COL5A1	FALSE	Not significant	1.23695724696764e-09	8.90764531065941
-0.677474290445467	26.0818698359732	-10.191161280917	1.57635702932789e-09	6.60982809538868e-08	11.9589006820059	D9J307;Q2L6G2;D5H3J5;A0A140TA13;A0A140T9G0;A0A140T953;A0A140T9H3;A0A140T9A9	7	-10.5138106198487	3.42113516535519e-11	1.63802445793376e-09	HLA-B	FALSE	Not significant	1.63802445793376e-09	8.7856796179197
0.654986289539128	24.6643281646681	12.582933677073	3.56773543858861e-11	5.42295786665468e-09	15.7746820307578	A0A0C4DGA2;O75521	4	10.5028004451981	3.5023549265031e-11	1.63802445793376e-09	ECI2	FALSE	Not significant	1.63802445793376e-09	8.7856796179197
0.509090004567739	26.1431737116427	10.6200452693669	7.64559107181859e-10	3.44334768271534e-08	12.6901340147379	P31930	8	10.4251136972388	4.13471804704062e-11	1.86215449822274e-09	UQCRC1	FALSE	Not significant	1.86215449822274e-09	8.72998428955121
0.839655715751075	23.5379428239474	11.3987995389194	2.16328196850085e-10	1.31527543684851e-08	13.9635481267315	P24539;Q5QNZ2	3	10.3968979063396	4.39246713138844e-11	1.90758572563155e-09	ATP5F1	FALSE	Not significant	1.90758572563155e-09	8.71951593602987
-1.470451875077	26.0262430498016	-9.79200997487958	3.150272167123e-09	1.12668557506517e-07	11.2583995508251	P23381	2	-10.3453304026454	4.90702648348367e-11	2.05756696686763e-09	WARS	TRUE	Up in MCM-DLN	2.05756696686763e-09	8.68664602106452
0.631379322441916	26.5782576730599	10.5263952704056	8.93847765340621e-10	3.88185315233641e-08	12.5323227415952	Q15417	6	10.2657321000813	5.82592253436972e-11	2.36144060059786e-09	CNN3	FALSE	Not significant	2.36144060059786e-09	8.62682297414276
0.869496747230123	22.7809837503442	9.76778620408286	3.28744637399345e-09	1.14215279736458e-07	11.215254208194	P13796	5	10.1537810801738	7.42674479520032e-11	2.91320053902051e-09	LCP1	FALSE	Not significant	2.91320053902051e-09	8.53562961836159
-0.867831671338113	25.9173621981219	-11.7841709674311	1.18545883777956e-10	9.11384236562329e-09	14.5689645041879	P02452	2	-10.0735519902634	8.84671346178474e-11	3.26403760720345e-09	COL1A1	FALSE	Not significant	3.26403760720345e-09	8.48624484608642
