original_feature	cleaned_feature	is_ensembl	gene_symbol	diablo_label
ENSG00000182500	ENSG00000182500	TRUE	NA	ENSG00000182500
ENSG00000139714	ENSG00000139714	TRUE	MORN3	MORN3
ENSG00000188735	ENSG00000188735	TRUE	TMEM120B	TMEM120B
ENSG00000139725	ENSG00000139725	TRUE	RHOF	RHOF
ENSG00000212694	ENSG00000212694	TRUE	LINC01089	LINC01089
ENSG00000272849	ENSG00000272849	TRUE	NA	ENSG00000272849
ENSG00000139718	ENSG00000139718	TRUE	SETD1B	SETD1B
ENSG00000158104	ENSG00000158104	TRUE	HPD	HPD
ENSG00000110801	ENSG00000110801	TRUE	PSMD9	PSMD9
ENSG00000158023	ENSG00000158023	TRUE	CFAP251	CFAP251
ENSG00000110987	ENSG00000110987	TRUE	BCL7A	BCL7A
ENSG00000256546	ENSG00000256546	TRUE	LINC02985	LINC02985
ENSG00000175727	ENSG00000175727	TRUE	MLXIP	MLXIP
ENSG00000158113	ENSG00000158113	TRUE	LRRC43	LRRC43
ENSG00000176383	ENSG00000176383	TRUE	B3GNT4	B3GNT4
ENSG00000184047	ENSG00000184047	TRUE	DIABLO	DIABLO
ENSG00000139719	ENSG00000139719	TRUE	VPS33A	VPS33A
ENSG00000130779	ENSG00000130779	TRUE	CLIP1	CLIP1
ENSG00000256304	ENSG00000256304	TRUE	NA	ENSG00000256304
ENSG00000214760	ENSG00000214760	TRUE	RPL21P1	RPL21P1
ENSG00000257097	ENSG00000257097	TRUE	NA	ENSG00000257097
ENSG00000033030	ENSG00000033030	TRUE	ZCCHC8	ZCCHC8
ENSG00000252192	ENSG00000252192	TRUE	NA	ENSG00000252192
ENSG00000111011	ENSG00000111011	TRUE	RSRC2	RSRC2
ENSG00000184445	ENSG00000184445	TRUE	KNTC1	KNTC1
ENSG00000196917	ENSG00000196917	TRUE	HCAR1	HCAR1
ENSG00000182782	ENSG00000182782	TRUE	HCAR2	HCAR2
ENSG00000139726	ENSG00000139726	TRUE	DENR	DENR
ENSG00000206914	ENSG00000206914	TRUE	NA	ENSG00000206914
ENSG00000130783	ENSG00000130783	TRUE	CCDC62	CCDC62
ENSG00000130787	ENSG00000130787	TRUE	HIP1R	HIP1R
ENSG00000139722	ENSG00000139722	TRUE	VPS37B	VPS37B
ENSG00000150967	ENSG00000150967	TRUE	ABCB9	ABCB9
ENSG00000111325	ENSG00000111325	TRUE	OGFOD2	OGFOD2
ENSG00000182196	ENSG00000182196	TRUE	ARL6IP4	ARL6IP4
ENSG00000090975	ENSG00000090975	TRUE	PITPNM2	PITPNM2
ENSG00000251497	ENSG00000251497	TRUE	PITPNM2-AS1	PITPNM2-AS1
ENSG00000051825	ENSG00000051825	TRUE	MPHOSPH9	MPHOSPH9
ENSG00000130921	ENSG00000130921	TRUE	MTRFR	MTRFR
ENSG00000235423	ENSG00000235423	TRUE	NA	ENSG00000235423
ENSG00000111328	ENSG00000111328	TRUE	CDK2AP1	CDK2AP1
ENSG00000269980	ENSG00000269980	TRUE	NA	ENSG00000269980
ENSG00000139697	ENSG00000139697	TRUE	SBNO1	SBNO1
ENSG00000256092	ENSG00000256092	TRUE	SBNO1-AS1	SBNO1-AS1
ENSG00000183955	ENSG00000183955	TRUE	KMT5A	KMT5A
ENSG00000150977	ENSG00000150977	TRUE	RILPL2	RILPL2
ENSG00000184209	ENSG00000184209	TRUE	SNRNP35	SNRNP35
ENSG00000188026	ENSG00000188026	TRUE	RILPL1	RILPL1
ENSG00000247373	ENSG00000247373	TRUE	NA	ENSG00000247373
ENSG00000086598	ENSG00000086598	TRUE	TMED2	TMED2
ENSG00000111364	ENSG00000111364	TRUE	DDX55	DDX55
ENSG00000206897	ENSG00000206897	TRUE	SNORA9B	SNORA9B
ENSG00000111361	ENSG00000111361	TRUE	EIF2B1	EIF2B1
ENSG00000111358	ENSG00000111358	TRUE	GTF2H3	GTF2H3
ENSG00000168778	ENSG00000168778	TRUE	TCTN2	TCTN2
ENSG00000185344	ENSG00000185344	TRUE	ATP6V0A2	ATP6V0A2
ENSG00000197653	ENSG00000197653	TRUE	DNAH10	DNAH10
ENSG00000119242	ENSG00000119242	TRUE	CCDC92	CCDC92
ENSG00000270028	ENSG00000270028	TRUE	NA	ENSG00000270028
ENSG00000250091	ENSG00000250091	TRUE	DNAH10OS	DNAH10OS
ENSG00000270130	ENSG00000270130	TRUE	NA	ENSG00000270130
ENSG00000270048	ENSG00000270048	TRUE	NA	ENSG00000270048
ENSG00000269997	ENSG00000269997	TRUE	NA	ENSG00000269997
ENSG00000269938	ENSG00000269938	TRUE	NA	ENSG00000269938
ENSG00000270061	ENSG00000270061	TRUE	NA	ENSG00000270061
ENSG00000270095	ENSG00000270095	TRUE	NA	ENSG00000270095
ENSG00000179195	ENSG00000179195	TRUE	ZNF664	ZNF664
ENSG00000178882	ENSG00000178882	TRUE	RFLNA	RFLNA
ENSG00000269923	ENSG00000269923	TRUE	NA	ENSG00000269923
ENSG00000196498	ENSG00000196498	TRUE	NCOR2	NCOR2
ENSG00000255965	ENSG00000255965	TRUE	NA	ENSG00000255965
ENSG00000214650	ENSG00000214650	TRUE	LOC105370047	LOC105370047
ENSG00000073060	ENSG00000073060	TRUE	SCARB1	SCARB1
ENSG00000150991	ENSG00000150991	TRUE	UBC	UBC
ENSG00000265345	ENSG00000265345	TRUE	MIR5188	MIR5188
ENSG00000150990	ENSG00000150990	TRUE	DHX37	DHX37
ENSG00000184992	ENSG00000184992	TRUE	BRI3BP	BRI3BP
ENSG00000081760	ENSG00000081760	TRUE	AACS	AACS
ENSG00000139364	ENSG00000139364	TRUE	TMEM132B	TMEM132B
ENSG00000249267	ENSG00000249267	TRUE	LINC00939	LINC00939
ENSG00000256276	ENSG00000256276	TRUE	NA	ENSG00000256276
ENSG00000189238	ENSG00000189238	TRUE	LINC00943	LINC00943
ENSG00000256128	ENSG00000256128	TRUE	LINC00944	LINC00944
ENSG00000249345	ENSG00000249345	TRUE	LINC02405	LINC02405
ENSG00000256001	ENSG00000256001	TRUE	NA	ENSG00000256001
ENSG00000239776	ENSG00000239776	TRUE	NA	ENSG00000239776
ENSG00000256292	ENSG00000256292	TRUE	NA	ENSG00000256292
ENSG00000139370	ENSG00000139370	TRUE	SLC15A4	SLC15A4
ENSG00000151952	ENSG00000151952	TRUE	TMEM132D	TMEM132D
ENSG00000111450	ENSG00000111450	TRUE	STX2	STX2
ENSG00000256250	ENSG00000256250	TRUE	NA	ENSG00000256250
ENSG00000256299	ENSG00000256299	TRUE	NA	ENSG00000256299
ENSG00000238822	ENSG00000238822	TRUE	NA	ENSG00000238822
ENSG00000132341	ENSG00000132341	TRUE	RAN	RAN
ENSG00000111452	ENSG00000111452	TRUE	ADGRD1	ADGRD1
ENSG00000256151	ENSG00000256151	TRUE	NA	ENSG00000256151
ENSG00000061936	ENSG00000061936	TRUE	SFSWAP	SFSWAP
ENSG00000255933	ENSG00000255933	TRUE	NA	ENSG00000255933
ENSG00000198598	ENSG00000198598	TRUE	MMP17	MMP17
ENSG00000177169	ENSG00000177169	TRUE	ULK1	ULK1
ENSG00000255992	ENSG00000255992	TRUE	NA	ENSG00000255992
ENSG00000177192	ENSG00000177192	TRUE	PUS1	PUS1
ENSG00000183495	ENSG00000183495	TRUE	EP400	EP400
ENSG00000208892	ENSG00000208892	TRUE	SNORA49	SNORA49
ENSG00000185684	ENSG00000185684	TRUE	NA	ENSG00000185684
ENSG00000185163	ENSG00000185163	TRUE	DDX51	DDX51
ENSG00000184967	ENSG00000184967	TRUE	NOC4L	NOC4L
ENSG00000256576	ENSG00000256576	TRUE	LINC02361	LINC02361
ENSG00000112787	ENSG00000112787	TRUE	FBRSL1	FBRSL1
ENSG00000187848	ENSG00000187848	TRUE	P2RX2	P2RX2
ENSG00000177084	ENSG00000177084	TRUE	POLE	POLE
ENSG00000176894	ENSG00000176894	TRUE	PXMP2	PXMP2
ENSG00000247077	ENSG00000247077	TRUE	PGAM5	PGAM5
ENSG00000176915	ENSG00000176915	TRUE	ANKLE2	ANKLE2
ENSG00000256108	ENSG00000256108	TRUE	NA	ENSG00000256108
ENSG00000090615	ENSG00000090615	TRUE	GOLGA3	GOLGA3
ENSG00000072609	ENSG00000072609	TRUE	CHFR	CHFR
ENSG00000232888	ENSG00000232888	TRUE	RPS11P5	RPS11P5
ENSG00000236617	ENSG00000236617	TRUE	NA	ENSG00000236617
ENSG00000250790	ENSG00000250790	TRUE	NA	ENSG00000250790
ENSG00000196458	ENSG00000196458	TRUE	ZNF605	ZNF605
ENSG00000198393	ENSG00000198393	TRUE	ZNF26	ZNF26
ENSG00000252269	ENSG00000252269	TRUE	RNU4ATAC12P	RNU4ATAC12P
ENSG00000198040	ENSG00000198040	TRUE	ZNF84	ZNF84
ENSG00000196387	ENSG00000196387	TRUE	ZNF140	ZNF140
ENSG00000200066	ENSG00000200066	TRUE	NA	ENSG00000200066
ENSG00000271963	ENSG00000271963	TRUE	NA	ENSG00000271963
ENSG00000214029	ENSG00000214029	TRUE	ZNF891	ZNF891
ENSG00000240991	ENSG00000240991	TRUE	RPL23AP67	RPL23AP67
ENSG00000256223	ENSG00000256223	TRUE	ZNF10	ZNF10
ENSG00000090612	ENSG00000090612	TRUE	ZNF268	ZNF268
ENSG00000198033	ENSG00000198033	TRUE	TUBA3C	TUBA3C
ENSG00000196199	ENSG00000196199	TRUE	MPHOSPH8	MPHOSPH8
ENSG00000226352	ENSG00000226352	TRUE	NA	ENSG00000226352
ENSG00000121390	ENSG00000121390	TRUE	PSPC1	PSPC1
ENSG00000269591	ENSG00000269591	TRUE	NA	ENSG00000269591
ENSG00000265624	ENSG00000265624	TRUE	NA	ENSG00000265624
ENSG00000233469	ENSG00000233469	TRUE	ST6GALNAC4P1	ST6GALNAC4P1
ENSG00000132950	ENSG00000132950	TRUE	ZMYM5	ZMYM5
ENSG00000223576	ENSG00000223576	TRUE	NA	ENSG00000223576
ENSG00000121741	ENSG00000121741	TRUE	ZMYM2	ZMYM2
ENSG00000237672	ENSG00000237672	TRUE	NA	ENSG00000237672
ENSG00000121743	ENSG00000121743	TRUE	GJA3	GJA3
ENSG00000165475	ENSG00000165475	TRUE	CRYL1	CRYL1
ENSG00000032742	ENSG00000032742	TRUE	IFT88	IFT88
ENSG00000238286	ENSG00000238286	TRUE	NA	ENSG00000238286
ENSG00000172458	ENSG00000172458	TRUE	IL17D	IL17D
ENSG00000150456	ENSG00000150456	TRUE	EEF1AKMT1	EEF1AKMT1
ENSG00000132953	ENSG00000132953	TRUE	XPO4	XPO4
ENSG00000213621	ENSG00000213621	TRUE	RPSAP54	RPSAP54
ENSG00000150457	ENSG00000150457	TRUE	LATS2	LATS2
ENSG00000233851	ENSG00000233851	TRUE	NA	ENSG00000233851
ENSG00000201821	ENSG00000201821	TRUE	RNU4-9P	RNU4-9P
ENSG00000150459	ENSG00000150459	TRUE	SAP18	SAP18
ENSG00000165480	ENSG00000165480	TRUE	SKA3	SKA3
ENSG00000173141	ENSG00000173141	TRUE	MRPL57	MRPL57
ENSG00000233325	ENSG00000233325	TRUE	NA	ENSG00000233325
ENSG00000224429	ENSG00000224429	TRUE	LINC00539	LINC00539
ENSG00000215571	ENSG00000215571	TRUE	NA	ENSG00000215571
ENSG00000180776	ENSG00000180776	TRUE	ZDHHC20	ZDHHC20
ENSG00000236953	ENSG00000236953	TRUE	NA	ENSG00000236953
ENSG00000165487	ENSG00000165487	TRUE	MICU2	MICU2
ENSG00000230022	ENSG00000230022	TRUE	NA	ENSG00000230022
ENSG00000226525	ENSG00000226525	TRUE	RPS7P10	RPS7P10
ENSG00000232187	ENSG00000232187	TRUE	NA	ENSG00000232187
ENSG00000102683	ENSG00000102683	TRUE	SGCG	SGCG
ENSG00000151835	ENSG00000151835	TRUE	SACS	SACS
ENSG00000232163	ENSG00000232163	TRUE	RPLP1P13	RPLP1P13
ENSG00000229558	ENSG00000229558	TRUE	SACS-AS1	SACS-AS1
ENSG00000232977	ENSG00000232977	TRUE	LINC00327	LINC00327
ENSG00000127863	ENSG00000127863	TRUE	TNFRSF19	TNFRSF19
ENSG00000027001	ENSG00000027001	TRUE	MIPEP	MIPEP
ENSG00000182957	ENSG00000182957	TRUE	SPATA13	SPATA13
ENSG00000225674	ENSG00000225674	TRUE	NA	ENSG00000225674
ENSG00000102699	ENSG00000102699	TRUE	PARP4	PARP4
ENSG00000151849	ENSG00000151849	TRUE	CPAP	CPAP
ENSG00000253771	ENSG00000253771	TRUE	NA	ENSG00000253771
ENSG00000151846	ENSG00000151846	TRUE	PABPC3	PABPC3
ENSG00000139505	ENSG00000139505	TRUE	MTMR6	MTMR6
ENSG00000139496	ENSG00000139496	TRUE	NUP58	NUP58
ENSG00000132932	ENSG00000132932	TRUE	ATP8A2	ATP8A2
ENSG00000180730	ENSG00000180730	TRUE	SHISA2	SHISA2
ENSG00000127870	ENSG00000127870	TRUE	RNF6	RNF6
ENSG00000132964	ENSG00000132964	TRUE	CDK8	CDK8
ENSG00000132970	ENSG00000132970	TRUE	WASF3	WASF3
ENSG00000234031	ENSG00000234031	TRUE	RPS3AP44	RPS3AP44
ENSG00000237001	ENSG00000237001	TRUE	NA	ENSG00000237001
ENSG00000152484	ENSG00000152484	TRUE	USP12	USP12
ENSG00000232162	ENSG00000232162	TRUE	NA	ENSG00000232162
ENSG00000234772	ENSG00000234772	TRUE	NA	ENSG00000234772
ENSG00000122026	ENSG00000122026	TRUE	RPL21	RPL21
ENSG00000122035	ENSG00000122035	TRUE	RASL11A	RASL11A
ENSG00000122034	ENSG00000122034	TRUE	GTF3A	GTF3A
ENSG00000203602	ENSG00000203602	TRUE	NA	ENSG00000203602
ENSG00000122033	ENSG00000122033	TRUE	MTIF3	MTIF3
ENSG00000139517	ENSG00000139517	TRUE	LNX2	LNX2
ENSG00000186184	ENSG00000186184	TRUE	POLR1D	POLR1D
ENSG00000261485	ENSG00000261485	TRUE	NA	ENSG00000261485
ENSG00000152520	ENSG00000152520	TRUE	PAN3	PAN3
ENSG00000232587	ENSG00000232587	TRUE	EEF1A1P3	EEF1A1P3
ENSG00000102755	ENSG00000102755	TRUE	FLT1	FLT1
ENSG00000132963	ENSG00000132963	TRUE	POMP	POMP
ENSG00000139508	ENSG00000139508	TRUE	SLC46A3	SLC46A3
ENSG00000233588	ENSG00000233588	TRUE	NA	ENSG00000233588
ENSG00000132938	ENSG00000132938	TRUE	MTUS2	MTUS2
ENSG00000139514	ENSG00000139514	TRUE	SLC7A1	SLC7A1
ENSG00000122042	ENSG00000122042	TRUE	UBL3	UBL3
ENSG00000232117	ENSG00000232117	TRUE	NA	ENSG00000232117
ENSG00000102781	ENSG00000102781	TRUE	KATNAL1	KATNAL1
ENSG00000215049	ENSG00000215049	TRUE	NA	ENSG00000215049
ENSG00000225039	ENSG00000225039	TRUE	NA	ENSG00000225039
ENSG00000189403	ENSG00000189403	TRUE	HMGB1	HMGB1
ENSG00000132952	ENSG00000132952	TRUE	USPL1	USPL1
ENSG00000132965	ENSG00000132965	TRUE	ALOX5AP	ALOX5AP
ENSG00000102802	ENSG00000102802	TRUE	MEDAG	MEDAG
ENSG00000120694	ENSG00000120694	TRUE	HSPH1	HSPH1
ENSG00000187676	ENSG00000187676	TRUE	B3GLCT	B3GLCT
ENSG00000229427	ENSG00000229427	TRUE	ANKRD26P4	ANKRD26P4
ENSG00000133105	ENSG00000133105	TRUE	RXFP2	RXFP2
ENSG00000229715	ENSG00000229715	TRUE	NA	ENSG00000229715
ENSG00000073910	ENSG00000073910	TRUE	FRY	FRY
ENSG00000139618	ENSG00000139618	TRUE	BRCA2	BRCA2
ENSG00000215515	ENSG00000215515	TRUE	NA	ENSG00000215515
ENSG00000139597	ENSG00000139597	TRUE	N4BP2L1	N4BP2L1
ENSG00000244754	ENSG00000244754	TRUE	N4BP2L2	N4BP2L2
ENSG00000229800	ENSG00000229800	TRUE	ATP8A2P2	ATP8A2P2
ENSG00000083642	ENSG00000083642	TRUE	PDS5B	PDS5B
ENSG00000133121	ENSG00000133121	TRUE	STARD13	STARD13
ENSG00000230300	ENSG00000230300	TRUE	NA	ENSG00000230300
ENSG00000236581	ENSG00000236581	TRUE	STARD13-AS	STARD13-AS
ENSG00000230490	ENSG00000230490	TRUE	NA	ENSG00000230490
ENSG00000234535	ENSG00000234535	TRUE	NA	ENSG00000234535
ENSG00000232986	ENSG00000232986	TRUE	NA	ENSG00000232986
ENSG00000133119	ENSG00000133119	TRUE	RFC3	RFC3
ENSG00000172915	ENSG00000172915	TRUE	NBEA	NBEA
ENSG00000232795	ENSG00000232795	TRUE	SCAND3P1	SCAND3P1
ENSG00000180660	ENSG00000180660	TRUE	MAB21L1	MAB21L1
ENSG00000133083	ENSG00000133083	TRUE	DCLK1	DCLK1
ENSG00000120669	ENSG00000120669	TRUE	SOHLH2	SOHLH2
ENSG00000242715	ENSG00000242715	TRUE	CCDC169	CCDC169
ENSG00000133104	ENSG00000133104	TRUE	SPART	SPART
ENSG00000120664	ENSG00000120664	TRUE	SPART-AS1	SPART-AS1
ENSG00000133101	ENSG00000133101	TRUE	CCNA1	CCNA1
ENSG00000133111	ENSG00000133111	TRUE	RFXAP	RFXAP
ENSG00000120693	ENSG00000120693	TRUE	SMAD9	SMAD9
ENSG00000120697	ENSG00000120697	TRUE	ALG5	ALG5
ENSG00000120699	ENSG00000120699	TRUE	EXOSC8	EXOSC8
ENSG00000102710	ENSG00000102710	TRUE	SUPT20H	SUPT20H
ENSG00000133110	ENSG00000133110	TRUE	POSTN	POSTN
ENSG00000133107	ENSG00000133107	TRUE	TRPC4	TRPC4
ENSG00000223685	ENSG00000223685	TRUE	LINC00571	LINC00571
ENSG00000120686	ENSG00000120686	TRUE	UFM1	UFM1
ENSG00000150893	ENSG00000150893	TRUE	FREM2	FREM2
ENSG00000120685	ENSG00000120685	TRUE	PROSER1	PROSER1
ENSG00000188811	ENSG00000188811	TRUE	NHLRC3	NHLRC3
ENSG00000183722	ENSG00000183722	TRUE	LHFPL6	LHFPL6
ENSG00000133103	ENSG00000133103	TRUE	COG6	COG6
ENSG00000150907	ENSG00000150907	TRUE	FOXO1	FOXO1
ENSG00000102738	ENSG00000102738	TRUE	MRPS31	MRPS31
ENSG00000102743	ENSG00000102743	TRUE	SLC25A15	SLC25A15
ENSG00000207652	ENSG00000207652	TRUE	MIR621	MIR621
ENSG00000168852	ENSG00000168852	TRUE	NA	ENSG00000168852
ENSG00000176268	ENSG00000176268	TRUE	NA	ENSG00000176268
ENSG00000239827	ENSG00000239827	TRUE	NA	ENSG00000239827
ENSG00000120690	ENSG00000120690	TRUE	ELF1	ELF1
ENSG00000229473	ENSG00000229473	TRUE	NA	ENSG00000229473
ENSG00000120688	ENSG00000120688	TRUE	WBP4	WBP4
ENSG00000165572	ENSG00000165572	TRUE	KBTBD6	KBTBD6
ENSG00000215482	ENSG00000215482	TRUE	NA	ENSG00000215482
ENSG00000120696	ENSG00000120696	TRUE	KBTBD7	KBTBD7
ENSG00000120662	ENSG00000120662	TRUE	MTRF1	MTRF1
ENSG00000172766	ENSG00000172766	TRUE	NAA16	NAA16
ENSG00000102760	ENSG00000102760	TRUE	RGCC	RGCC
ENSG00000102763	ENSG00000102763	TRUE	VWA8	VWA8
ENSG00000102780	ENSG00000102780	TRUE	DGKH	DGKH
ENSG00000231530	ENSG00000231530	TRUE	NA	ENSG00000231530
ENSG00000237263	ENSG00000237263	TRUE	NA	ENSG00000237263
ENSG00000023516	ENSG00000023516	TRUE	AKAP11	AKAP11
ENSG00000133106	ENSG00000133106	TRUE	EPSTI1	EPSTI1
ENSG00000120675	ENSG00000120675	TRUE	DNAJC15	DNAJC15
ENSG00000120658	ENSG00000120658	TRUE	ENOX1	ENOX1
ENSG00000151773	ENSG00000151773	TRUE	CCDC122	CCDC122
ENSG00000179630	ENSG00000179630	TRUE	LACC1	LACC1
ENSG00000179611	ENSG00000179611	TRUE	DGKZP1	DGKZP1
ENSG00000151778	ENSG00000151778	TRUE	SERP2	SERP2
ENSG00000102804	ENSG00000102804	TRUE	TSC22D1	TSC22D1
ENSG00000230793	ENSG00000230793	TRUE	SMARCE1P5	SMARCE1P5
ENSG00000083635	ENSG00000083635	TRUE	NUFIP1	NUFIP1
ENSG00000133114	ENSG00000133114	TRUE	GPALPP1	GPALPP1
ENSG00000265802	ENSG00000265802	TRUE	RN7SL49P	RN7SL49P
ENSG00000188342	ENSG00000188342	TRUE	GTF2F2	GTF2F2
ENSG00000271818	ENSG00000271818	TRUE	RN7SKP4	RN7SKP4
ENSG00000180332	ENSG00000180332	TRUE	KCTD4	KCTD4
ENSG00000253051	ENSG00000253051	TRUE	SNORA31B	SNORA31B
ENSG00000133112	ENSG00000133112	TRUE	TPT1	TPT1
ENSG00000170919	ENSG00000170919	TRUE	NA	ENSG00000170919
ENSG00000228886	ENSG00000228886	TRUE	NA	ENSG00000228886
ENSG00000214455	ENSG00000214455	TRUE	NA	ENSG00000214455
ENSG00000174032	ENSG00000174032	TRUE	SLC25A30	SLC25A30
ENSG00000136152	ENSG00000136152	TRUE	COG3	COG3
ENSG00000165837	ENSG00000165837	TRUE	ERICH6B	ERICH6B
ENSG00000123200	ENSG00000123200	TRUE	ZC3H13	ZC3H13
ENSG00000235903	ENSG00000235903	TRUE	CPB2-AS1	CPB2-AS1
ENSG00000080618	ENSG00000080618	TRUE	CPB2	CPB2
ENSG00000136167	ENSG00000136167	TRUE	LCP1	LCP1
ENSG00000173988	ENSG00000173988	TRUE	LRRC63	LRRC63
ENSG00000102445	ENSG00000102445	TRUE	RUBCNL	RUBCNL
ENSG00000223336	ENSG00000223336	TRUE	RNU2-6P	RNU2-6P
ENSG00000231817	ENSG00000231817	TRUE	LINC01198	LINC01198
ENSG00000136141	ENSG00000136141	TRUE	LRCH1	LRCH1
ENSG00000139684	ENSG00000139684	TRUE	ESD	ESD
ENSG00000228573	ENSG00000228573	TRUE	NA	ENSG00000228573
ENSG00000260388	ENSG00000260388	TRUE	LINC00562	LINC00562
ENSG00000136143	ENSG00000136143	TRUE	SUCLA2	SUCLA2
ENSG00000227848	ENSG00000227848	TRUE	SUCLA2-AS1	SUCLA2-AS1
ENSG00000136159	ENSG00000136159	TRUE	NUDT15	NUDT15
ENSG00000136146	ENSG00000136146	TRUE	MED4	MED4
ENSG00000136156	ENSG00000136156	TRUE	ITM2B	ITM2B
ENSG00000231473	ENSG00000231473	TRUE	RB1-DT	RB1-DT
ENSG00000139687	ENSG00000139687	TRUE	RB1	RB1
ENSG00000238086	ENSG00000238086	TRUE	PPP1R26P1	PPP1R26P1
ENSG00000177197	ENSG00000177197	TRUE	NA	ENSG00000177197
ENSG00000139679	ENSG00000139679	TRUE	LPAR6	LPAR6
ENSG00000136161	ENSG00000136161	TRUE	RCBTB2	RCBTB2
ENSG00000225131	ENSG00000225131	TRUE	PSME2P2	PSME2P2
ENSG00000102531	ENSG00000102531	TRUE	FNDC3A	FNDC3A
ENSG00000223724	ENSG00000223724	TRUE	NA	ENSG00000223724
ENSG00000235957	ENSG00000235957	TRUE	NA	ENSG00000235957
ENSG00000231665	ENSG00000231665	TRUE	NA	ENSG00000231665
ENSG00000102543	ENSG00000102543	TRUE	CDADC1	CDADC1
ENSG00000102547	ENSG00000102547	TRUE	CAB39L	CAB39L
ENSG00000136169	ENSG00000136169	TRUE	SETDB2	SETDB2
ENSG00000236577	ENSG00000236577	TRUE	SNRPGP14	SNRPGP14
ENSG00000136147	ENSG00000136147	TRUE	PHF11	PHF11
ENSG00000136144	ENSG00000136144	TRUE	RCBTB1	RCBTB1
ENSG00000123179	ENSG00000123179	TRUE	EBPL	EBPL
ENSG00000102753	ENSG00000102753	TRUE	KPNA3	KPNA3
ENSG00000123178	ENSG00000123178	TRUE	SPRYD7	SPRYD7
ENSG00000204977	ENSG00000204977	TRUE	TRIM13	TRIM13
ENSG00000198553	ENSG00000198553	TRUE	KCNRG	KCNRG
ENSG00000231607	ENSG00000231607	TRUE	DLEU2	DLEU2
ENSG00000176124	ENSG00000176124	TRUE	DLEU1	DLEU1
ENSG00000232150	ENSG00000232150	TRUE	NA	ENSG00000232150
ENSG00000186047	ENSG00000186047	TRUE	DLEU7	DLEU7
ENSG00000233672	ENSG00000233672	TRUE	NA	ENSG00000233672
ENSG00000136104	ENSG00000136104	TRUE	RNASEH2B	RNASEH2B
ENSG00000123201	ENSG00000123201	TRUE	NA	ENSG00000123201
ENSG00000150510	ENSG00000150510	TRUE	FAM124A	FAM124A
ENSG00000253309	ENSG00000253309	TRUE	SERPINE3	SERPINE3
ENSG00000102786	ENSG00000102786	TRUE	INTS6	INTS6
ENSG00000269965	ENSG00000269965	TRUE	NA	ENSG00000269965
ENSG00000270101	ENSG00000270101	TRUE	NA	ENSG00000270101
ENSG00000236778	ENSG00000236778	TRUE	INTS6-AS1	INTS6-AS1
ENSG00000224892	ENSG00000224892	TRUE	RPS4XP16	RPS4XP16
ENSG00000139668	ENSG00000139668	TRUE	WDFY2	WDFY2
ENSG00000206920	ENSG00000206920	TRUE	RNY1P6	RNY1P6
ENSG00000224451	ENSG00000224451	TRUE	ATP5PBP1	ATP5PBP1
ENSG00000102796	ENSG00000102796	TRUE	DHRS12	DHRS12
ENSG00000231856	ENSG00000231856	TRUE	NA	ENSG00000231856
ENSG00000123191	ENSG00000123191	TRUE	ATP7B	ATP7B
ENSG00000253710	ENSG00000253710	TRUE	ALG11	ALG11
ENSG00000253797	ENSG00000253797	TRUE	UTP14C	UTP14C
ENSG00000197168	ENSG00000197168	TRUE	NEK5	NEK5
ENSG00000136098	ENSG00000136098	TRUE	NEK3	NEK3
ENSG00000243406	ENSG00000243406	TRUE	NA	ENSG00000243406
ENSG00000136114	ENSG00000136114	TRUE	THSD1	THSD1
ENSG00000136100	ENSG00000136100	TRUE	VPS36	VPS36
ENSG00000136108	ENSG00000136108	TRUE	CKAP2	CKAP2
ENSG00000139675	ENSG00000139675	TRUE	HNRNPA1L2	HNRNPA1L2
ENSG00000165416	ENSG00000165416	TRUE	SUGT1	SUGT1
ENSG00000136110	ENSG00000136110	TRUE	CNMD	CNMD
ENSG00000136149	ENSG00000136149	TRUE	RPL13AP25	RPL13AP25
ENSG00000139734	ENSG00000139734	TRUE	DIAPH3	DIAPH3
ENSG00000227528	ENSG00000227528	TRUE	DIAPH3-AS1	DIAPH3-AS1
ENSG00000223815	ENSG00000223815	TRUE	NA	ENSG00000223815
ENSG00000083544	ENSG00000083544	TRUE	TDRD3	TDRD3
ENSG00000237849	ENSG00000237849	TRUE	NA	ENSG00000237849
ENSG00000227674	ENSG00000227674	TRUE	LINC00355	LINC00355
ENSG00000214269	ENSG00000214269	TRUE	NA	ENSG00000214269
ENSG00000236565	ENSG00000236565	TRUE	HNRNPA3P5	HNRNPA3P5
ENSG00000184226	ENSG00000184226	TRUE	PCDH9	PCDH9
ENSG00000165659	ENSG00000165659	TRUE	NA	ENSG00000165659
ENSG00000204899	ENSG00000204899	TRUE	MZT1	MZT1
ENSG00000136122	ENSG00000136122	TRUE	BORA	BORA
ENSG00000083520	ENSG00000083520	TRUE	DIS3	DIS3
ENSG00000083535	ENSG00000083535	TRUE	PIBF1	PIBF1
ENSG00000102554	ENSG00000102554	TRUE	KLF5	KLF5
ENSG00000118922	ENSG00000118922	TRUE	KLF12	KLF12
ENSG00000136111	ENSG00000136111	TRUE	TBC1D4	TBC1D4
ENSG00000188243	ENSG00000188243	TRUE	COMMD6	COMMD6
ENSG00000118939	ENSG00000118939	TRUE	UCHL3	UCHL3
ENSG00000261553	ENSG00000261553	TRUE	NA	ENSG00000261553
ENSG00000261105	ENSG00000261105	TRUE	LMO7-AS1	LMO7-AS1
ENSG00000136153	ENSG00000136153	TRUE	LMO7	LMO7
